EXPERIMENT, index_type, index_parameters, index_id, run, key_bits, build_size_log, probe_size_log, batch_count, total_inserts_percentage_of_build_size, total_deletes_percentage_of_build_size, alternating_insert_delete, insert_before_delete, step, do_insert, do_delete, current_batch_size, before_update_size, after_update_size, DESCRIPTION, VALUE
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 1, 1, 0, 13421772, 33554432, 46976204, after_update_bytes, 2694891007
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, insert_or_delete_time_ms, 1.507680058479309
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, probe_time_ms, 13.5536642074585
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, sort_time_ms, 6.612991809844971
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, probe_miss_time_ms, 13.07024002075195
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, successor_hits_probe_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, successor_misses_probe_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, index_layer_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, bucket_layer_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, rebuild_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, before_update_bytes, 2694891007
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, after_update_bytes, 2694891007
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, insert_or_delete_time_ms, 4.706399917602539
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, probe_time_ms, 10.88716793060303
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, sort_time_ms, 6.612768173217773
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, probe_miss_time_ms, 10.6496000289917
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, successor_hits_probe_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, successor_misses_probe_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, index_layer_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, bucket_layer_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, rebuild_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, before_update_bytes, 2694891007
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, after_update_bytes, 2694891007
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, insert_or_delete_time_ms, 1.397279977798462
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, probe_time_ms, 12.89216041564941
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, sort_time_ms, 6.619135856628418
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, probe_miss_time_ms, 12.5470724105835
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, successor_hits_probe_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, successor_misses_probe_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, index_layer_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, bucket_layer_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, rebuild_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, before_update_bytes, 2694891007
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, after_update_bytes, 2694891007
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, insert_or_delete_time_ms, 2.852159976959229
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, probe_time_ms, 6.438911914825439
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, sort_time_ms, 6.618112087249756
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, probe_miss_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, successor_hits_probe_time_ms, 0
