EXPERIMENT, index_type, index_parameters, index_id, run, key_bits, build_size_log, probe_size_log, batch_count, total_inserts_percentage_of_build_size, total_deletes_percentage_of_build_size, alternating_insert_delete, insert_before_delete, step, do_insert, do_delete, current_batch_size, before_update_size, after_update_size, DESCRIPTION, VALUE
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 1, 1, 0, 13421772, 33554432, 46976204, before_update_bytes, 410016640
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 1, 1, 0, 13421772, 33554432, 46976204, after_update_bytes, 547955584
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, insert_or_delete_time_ms, 8.341024398803711
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, probe_time_ms, 12.33203220367432
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, sort_time_ms, 6.616064071655273
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, probe_miss_time_ms, 16.6491527557373
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, successor_hits_probe_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, successor_misses_probe_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, index_layer_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, bucket_layer_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, rebuild_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, before_update_bytes, 547955584
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, after_update_bytes, 639999488
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, insert_or_delete_time_ms, 9.567104339599609
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, probe_time_ms, 14.66662406921387
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, sort_time_ms, 6.626239776611328
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, probe_miss_time_ms, 18.16473579406738
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, successor_hits_probe_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, successor_misses_probe_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, index_layer_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, bucket_layer_time_ms, 0
