EXPERIMENT, index_type, index_parameters, index_id, run, key_bits, build_size_log, probe_size_log, batch_count, total_inserts_percentage_of_build_size, total_deletes_percentage_of_build_size, alternating_insert_delete, insert_before_delete, step, do_insert, do_delete, current_batch_size, before_update_size, after_update_size, DESCRIPTION, VALUE
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, rebuild_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, before_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 2, 1, 0, 13421772, 46976204, 60397976, after_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, insert_or_delete_time_ms, 6.466080188751221
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, probe_time_ms, 14.47321605682373
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, sort_time_ms, 6.613152027130127
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, probe_miss_time_ms, 16.18841552734375
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, successor_hits_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, successor_misses_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, index_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, bucket_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, rebuild_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, before_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 3, 1, 0, 13421772, 60397976, 73819748, after_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, insert_or_delete_time_ms, 6.667391777038574
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, probe_time_ms, 15.95385646820068
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, sort_time_ms, 6.615039825439453
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, probe_miss_time_ms, 17.17145538330078
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, successor_hits_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, successor_misses_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, index_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, bucket_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, rebuild_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, before_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, after_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, insert_or_delete_time_ms, 7.11568021774292
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, probe_time_ms, 17.94867134094238
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, sort_time_ms, 6.628352165222168
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, probe_miss_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, successor_hits_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, successor_misses_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, index_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, bucket_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, rebuild_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, before_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, after_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, insert_or_delete_time_ms, 7.943071842193604
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, probe_time_ms, 15.95289611816406
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, sort_time_ms, 6.618112087249756
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, probe_miss_time_ms, 24.7644157409668
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, successor_hits_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, successor_misses_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, index_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, bucket_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, rebuild_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, before_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, after_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, insert_or_delete_time_ms, 7.489984035491943
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, probe_time_ms, 14.47014427185059
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, sort_time_ms, 6.614016056060791
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, probe_miss_time_ms, 26.68118476867676
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, successor_hits_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, successor_misses_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, index_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, bucket_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, rebuild_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, before_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, after_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, insert_or_delete_time_ms, 7.385087966918945
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, probe_time_ms, 13.53932762145996
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, sort_time_ms, 6.619135856628418
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, probe_miss_time_ms, 27.53536033630371
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, successor_hits_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, successor_misses_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, index_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, bucket_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, rebuild_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, before_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, after_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, insert_or_delete_time_ms, 7.360896110534668
